date,price,commodity
2026-06-20,82.49,Onion
2026-06-21,82.36,Onion
2026-06-22,81.85,Onion
2026-06-23,82.64,Onion
2026-06-24,82.06,Onion
2026-06-25,83.25,Onion
2026-06-26,84.48,Onion
2026-06-27,83.54,Onion
2026-06-28,83.48,Onion
2026-06-29,82.79,Onion
2026-06-30,82.9,Onion
2026-07-01,82.56,Onion
2026-07-02,85.51,Onion
2026-07-03,87.13,Onion
2026-07-04,87.14,Onion
2026-07-05,84.38,Onion
2026-07-06,86.32,Onion
2026-07-07,86.93,Onion
2026-07-08,85.58,Onion
2026-07-09,86.73,Onion
2026-07-10,85.47,Onion
2026-07-11,87.87,Onion
2026-07-12,86.65,Onion
2026-07-13,87.59,Onion
2026-07-14,85.98,Onion
2026-07-15,88.22,Onion
2026-07-16,89.28,Onion
2026-07-17,88.29,Onion
2026-07-18,88.3,Onion
2026-07-19,87.35,Onion
2026-07-20,88.86,Onion
2026-07-21,88.53,Onion
2026-07-22,87.99,Onion
2026-07-23,90.41,Onion
2026-07-24,90.22,Onion
2026-07-25,89.98,Onion
2021-05-13,21.28,Potato
2021-05-14,21.91,Potato
2021-05-15,21.65,Potato
2021-05-16,21.36,Potato
2021-05-17,20.64,Potato
2021-05-18,21.49,Potato
2021-05-19,21.35,Potato
2021-05-20,21.9,Potato
2021-05-21,22.04,Potato
2021-05-22,22.94,Potato
2021-05-23,22.67,Potato
2021-05-24,21.96,Potato
2021-05-25,21.63,Potato
2021-05-26,21.9,Potato
2021-05-27,22.24,Potato
2021-05-28,23.02,Potato
2021-05-29,22.99,Potato
2021-05-30,23.25,Potato
2021-05-31,22.58,Potato
2021-06-01,22.42,Potato
2021-06-02,23.28,Potato
2021-06-03,22.99,Potato
2021-06-04,23.19,Potato
2021-06-05,24.07,Potato
2021-06-06,23.05,Potato
2021-06-07,23.54,Potato
2021-06-08,23.63,Potato
2021-06-09,23.52,Potato
2021-06-10,24.0,Potato
2021-06-11,23.78,Potato
2021-06-12,24.89,Potato
2021-06-13,24.68,Potato
2021-06-14,23.81,Potato
2021-06-15,24.73,Potato
2021-06-16,23.83,Potato
2021-06-17,24.18,Potato
2021-06-18,24.63,Potato
2021-06-19,25.48,Potato
2021-06-20,25.43,Potato
2021-06-21,25.15,Potato
2021-06-22,24.71,Potato
2021-06-23,24.76,Potato
2021-06-24,25.84,Potato
2021-06-25,25.73,Potato
2021-06-26,25.83,Potato
2021-06-27,26.58,Potato
2021-06-28,25.83,Potato
2021-06-29,25.77,Potato
2021-06-30,26.04,Potato
2021-07-01,26.12,Potato
2021-07-02,26.63,Potato
2021-07-03,27.25,Potato
2021-07-04,26.65,Potato
2021-07-05,26.66,Potato
2021-07-06,26.34,Potato
2021-07-07,26.16,Potato
2021-07-08,27.42,Potato
2021-07-09,27.13,Potato
2021-07-10,27.86,Potato
2021-07-11,27.64,Potato
2021-07-12,27.73,Potato
2021-07-13,26.73,Potato
2021-07-14,27.13,Potato
2021-07-15,27.78,Potato
2021-07-16,28.37,Potato
2021-07-17,28.81,Potato
2021-07-18,28.45,Potato
2021-07-19,28.02,Potato
2021-07-20,28.2,Potato
2021-07-21,28.77,Potato
2021-07-22,28.05,Potato
2021-07-23,29.01,Potato
2021-07-24,29.47,Potato
2021-07-25,29.06,Potato
2021-07-26,29.19,Potato
2021-07-27,28.39,Potato
2021-07-28,28.34,Potato
2021-07-29,29.49,Potato
2021-07-30,28.69,Potato
2021-07-31,29.68,Potato
2021-08-01,30.5,Potato
2021-08-02,29.33,Potato
2021-08-03,29.26,Potato
2021-08-04,28.98,Potato
2021-08-05,29.78,Potato
2021-08-06,30.22,Potato
2021-08-07,31.09,Potato
2021-08-08,29.9,Potato
2021-08-09,28.93,Potato
2021-08-10,29.85,Potato
2021-08-11,30.42,Potato
2021-08-12,30.1,Potato
2021-08-13,30.17,Potato
2021-08-14,30.6,Potato
2021-08-15,30.93,Potato
2021-08-16,30.21,Potato
2021-08-17,30.22,Potato
2021-08-18,29.54,Potato
2021-08-19,30.64,Potato
2021-08-20,31.56,Potato
2021-08-21,31.35,Potato
2021-08-22,30.87,Potato
2021-08-23,31.22,Potato
2021-08-24,30.98,Potato
2021-08-25,30.63,Potato
2021-08-26,30.98,Potato
2021-08-27,32.13,Potato
2021-08-28,31.63,Potato
2021-08-29,31.55,Potato
2021-08-30,31.85,Potato
2021-08-31,31.06,Potato
2021-09-01,30.96,Potato
2021-09-02,30.88,Potato
2021-09-03,32.01,Potato
2021-09-04,32.11,Potato
2021-09-05,31.68,Potato
2021-09-06,31.83,Potato
2021-09-07,30.82,Potato
2021-09-08,30.84,Potato
2021-09-09,31.54,Potato
2021-09-10,32.22,Potato
2021-09-11,31.83,Potato
2021-09-12,31.69,Potato
2021-09-13,31.4,Potato
2021-09-14,31.43,Potato
2021-09-15,31.3,Potato
2021-09-16,32.3,Potato
2021-09-17,31.59,Potato
2021-09-18,32.61,Potato
2021-09-19,32.01,Potato
2021-09-20,31.95,Potato
2021-09-21,32.22,Potato
2021-09-22,31.61,Potato
2021-09-23,32.1,Potato
2021-09-24,32.72,Potato
2021-09-25,32.06,Potato
2021-09-26,32.48,Potato
2021-09-27,32.1,Potato
2021-09-28,31.5,Potato
2021-09-29,31.87,Potato
2021-09-30,32.07,Potato
2021-10-01,32.14,Potato
2021-10-02,32.03,Potato
2021-10-03,32.55,Potato
2021-10-04,32.38,Potato
2021-10-05,31.2,Potato
2021-10-06,31.68,Potato
2021-10-07,31.5,Potato
2021-10-08,32.13,Potato
2021-10-09,32.2,Potato
2021-10-10,31.68,Potato
2021-10-11,31.59,Potato
2021-10-12,31.67,Potato
2021-10-13,31.59,Potato
2021-10-14,31.57,Potato
2021-10-15,32.61,Potato
2021-10-16,32.25,Potato
2021-10-17,32.5,Potato
2021-10-18,30.94,Potato
2021-10-19,32.15,Potato
2021-10-20,31.08,Potato
2021-10-21,31.08,Potato
2021-10-22,31.47,Potato
2021-10-23,32.22,Potato
2021-10-24,31.9,Potato
2021-10-25,31.38,Potato
2021-10-26,30.99,Potato
2021-10-27,30.43,Potato
2021-10-28,31.11,Potato
2021-10-29,30.69,Potato
2021-10-30,31.24,Potato
2021-10-31,31.45,Potato
2021-11-01,30.07,Potato
2021-11-02,31.23,Potato
2021-11-03,30.88,Potato
2021-11-04,30.36,Potato
2021-11-05,31.34,Potato
2021-11-06,31.32,Potato
2021-11-07,30.74,Potato
2021-11-08,30.49,Potato
2021-11-09,29.85,Potato
2021-11-10,29.97,Potato
2021-11-11,30.49,Potato
2021-11-12,30.79,Potato
2021-11-13,30.76,Potato
2021-11-14,30.42,Potato
2021-11-15,30.13,Potato
2021-11-16,29.73,Potato
2021-11-17,29.06,Potato
2021-11-18,29.52,Potato
2021-11-19,30.61,Potato
2021-11-20,30.66,Potato
2021-11-21,29.96,Potato
2021-11-22,29.16,Potato
2021-11-23,29.19,Potato
2021-11-24,29.15,Potato
2021-11-25,28.68,Potato
2021-11-26,29.55,Potato
2021-11-27,29.05,Potato
2021-11-28,29.02,Potato
2021-11-29,28.67,Potato
2021-11-30,28.9,Potato
2021-12-01,27.57,Potato
2021-12-02,28.49,Potato
2021-12-03,29.15,Potato
2021-12-04,29.15,Potato
2021-12-05,28.86,Potato
2021-12-06,27.68,Potato
2021-12-07,27.62,Potato
2021-12-08,27.51,Potato
2021-12-09,28.43,Potato
2021-12-10,28.22,Potato
2021-12-11,28.28,Potato
2021-12-12,27.98,Potato
2021-12-13,26.92,Potato
2021-12-14,27.2,Potato
2021-12-15,26.63,Potato
2021-12-16,27.38,Potato
2021-12-17,27.36,Potato
2021-12-18,28.03,Potato
2021-12-19,27.26,Potato
2021-12-20,27.39,Potato
2021-12-21,25.57,Potato
2021-12-22,26.83,Potato
2021-12-23,26.95,Potato
2021-12-24,27.05,Potato
2021-12-25,27.72,Potato
2021-12-26,26.08,Potato
2021-12-27,26.13,Potato
2021-12-28,26.12,Potato
2021-12-29,25.9,Potato
2021-12-30,25.85,Potato
2021-12-31,26.51,Potato
2022-01-01,26.14,Potato
2022-01-02,25.8,Potato
2022-01-03,25.16,Potato
2022-01-04,25.4,Potato
2022-01-05,25.15,Potato
2022-01-06,26.22,Potato
2022-01-07,25.93,Potato
2022-01-08,25.12,Potato
2022-01-09,25.56,Potato
2022-01-10,24.38,Potato
2022-01-11,24.3,Potato
2022-01-12,24.45,Potato
2022-01-13,24.33,Potato
2022-01-14,24.83,Potato
2022-01-15,24.78,Potato
2022-01-16,24.71,Potato
2022-01-17,24.12,Potato
2022-01-18,23.75,Potato
2022-01-19,24.4,Potato
2022-01-20,24.3,Potato
2022-01-21,24.57,Potato
2022-01-22,24.82,Potato
2022-01-23,24.74,Potato
2022-01-24,24.06,Potato
2022-01-25,22.85,Potato
2022-01-26,23.43,Potato
2022-01-27,23.83,Potato
2022-01-28,24.21,Potato
2022-01-29,23.85,Potato
2022-01-30,23.58,Potato
2022-01-31,22.74,Potato
2022-02-01,22.58,Potato
2022-02-02,22.32,Potato
2022-02-03,23.5,Potato
2022-02-04,23.2,Potato
2022-02-05,23.08,Potato
2022-02-06,23.18,Potato
2022-02-07,22.61,Potato
2022-02-08,22.0,Potato
2022-02-09,22.41,Potato
2022-02-10,22.39,Potato
2022-02-11,23.12,Potato
2022-02-12,22.97,Potato
2022-02-13,22.73,Potato
2022-02-14,22.04,Potato
2022-02-15,21.61,Potato
2022-02-16,21.98,Potato
2022-02-17,21.68,Potato
2022-02-18,23.06,Potato
2022-02-19,22.47,Potato
2022-02-20,23.04,Potato
2022-02-21,22.07,Potato
2022-02-22,21.49,Potato
2022-02-23,21.37,Potato
2022-02-24,22.11,Potato
2022-02-25,22.44,Potato
2022-02-26,22.49,Potato
2022-02-27,22.33,Potato
2022-02-28,21.61,Potato
2022-03-01,21.67,Potato
2022-03-02,21.07,Potato
2022-03-03,21.63,Potato
2022-03-04,22.28,Potato
2022-03-05,21.87,Potato
2022-03-06,21.86,Potato
2022-03-07,21.93,Potato
2022-03-08,21.14,Potato
2022-03-09,21.02,Potato
2022-03-10,21.95,Potato
2022-03-11,21.54,Potato
2022-03-12,21.9,Potato
2022-03-13,22.11,Potato
2022-03-14,21.02,Potato
2022-03-15,21.11,Potato
2022-03-16,21.08,Potato
2022-03-17,22.04,Potato
2022-03-18,21.39,Potato
2022-03-19,21.79,Potato
2022-03-20,21.6,Potato
2022-03-21,21.41,Potato
2022-03-22,21.21,Potato
2022-03-23,21.27,Potato
2022-03-24,22.02,Potato
2022-03-25,22.16,Potato
2022-03-26,21.58,Potato
2022-03-27,21.27,Potato
2022-03-28,21.17,Potato
2022-03-29,20.92,Potato
2022-03-30,21.07,Potato
2022-03-31,22.0,Potato
2022-04-01,21.83,Potato
2022-04-02,22.56,Potato
2022-04-03,22.33,Potato
2022-04-04,21.53,Potato
2022-04-05,21.1,Potato
2022-04-06,21.86,Potato
2022-04-07,21.54,Potato
2022-04-08,22.43,Potato
2022-04-09,22.49,Potato
2022-04-10,22.61,Potato
2022-04-11,21.89,Potato
2022-04-12,21.55,Potato
2022-04-13,22.05,Potato
2022-04-14,21.98,Potato
2022-04-15,22.75,Potato
2022-04-16,22.74,Potato
2022-04-17,22.49,Potato
2022-04-18,21.58,Potato
2022-04-19,21.88,Potato
2022-04-20,21.68,Potato
2022-04-21,22.66,Potato
2022-04-22,23.76,Potato
2022-04-23,23.0,Potato
2022-04-24,23.2,Potato
2022-04-25,22.86,Potato
2022-04-26,21.89,Potato
2022-04-27,22.71,Potato
2022-04-28,22.81,Potato
2022-04-29,23.22,Potato
2022-04-30,23.83,Potato
2022-05-01,23.15,Potato
2022-05-02,22.81,Potato
2022-05-03,23.05,Potato
2022-05-04,23.41,Potato
2022-05-05,23.45,Potato
2022-05-06,24.13,Potato
2022-05-07,23.58,Potato
2022-05-08,23.85,Potato
2022-05-09,23.69,Potato
2022-05-10,23.05,Potato
2022-05-11,23.75,Potato
2022-05-12,24.1,Potato
2022-05-13,24.58,Potato
2022-05-14,25.08,Potato
2022-05-15,24.93,Potato
2022-05-16,23.71,Potato
2022-05-17,23.73,Potato
2022-05-18,24.34,Potato
2022-05-19,24.53,Potato
2022-05-20,25.82,Potato
2022-05-21,25.7,Potato
2022-05-22,24.85,Potato
2022-05-23,24.54,Potato
2022-05-24,24.18,Potato
2022-05-25,24.95,Potato
2022-05-26,25.1,Potato
2022-05-27,25.57,Potato
2022-05-28,25.56,Potato
2022-05-29,26.15,Potato
2022-05-30,25.24,Potato
2022-05-31,25.02,Potato
2022-06-01,24.88,Potato
2022-06-02,26.17,Potato
2022-06-03,26.61,Potato
2022-06-04,26.99,Potato
2022-06-05,27.07,Potato
2022-06-06,26.31,Potato
2022-06-07,25.96,Potato
2022-06-08,25.72,Potato
2022-06-09,26.82,Potato
2022-06-10,27.4,Potato
2022-06-11,27.58,Potato
2022-06-12,26.64,Potato
2022-06-13,27.43,Potato
2022-06-14,27.06,Potato
2022-06-15,26.91,Potato
2022-06-16,27.45,Potato
2022-06-17,27.38,Potato
2022-06-18,28.37,Potato
2022-06-19,27.98,Potato
2022-06-20,27.38,Potato
2022-06-21,28.31,Potato
2022-06-22,28.36,Potato
2022-06-23,28.58,Potato
2022-06-24,28.82,Potato
2022-06-25,28.6,Potato
2022-06-26,28.87,Potato
2022-06-27,28.72,Potato
2022-06-28,28.36,Potato
2022-06-29,28.59,Potato
2022-06-30,29.17,Potato
2022-07-01,29.2,Potato
2022-07-02,30.1,Potato
2022-07-03,30.0,Potato
2022-07-04,29.17,Potato
2022-07-05,28.92,Potato
2022-07-06,30.11,Potato
2022-07-07,30.27,Potato
2022-07-08,29.55,Potato
2022-07-09,30.53,Potato
2022-07-10,30.05,Potato
2022-07-11,29.76,Potato
2022-07-12,29.67,Potato
2022-07-13,30.13,Potato
2022-07-14,30.56,Potato
2022-07-15,30.65,Potato
2022-07-16,30.92,Potato
2022-07-17,30.41,Potato
2022-07-18,30.77,Potato
2022-07-19,30.73,Potato
2022-07-20,31.13,Potato
2022-07-21,31.66,Potato
2022-07-22,31.84,Potato
2022-07-23,31.86,Potato
2022-07-24,32.58,Potato
2022-07-25,31.17,Potato
2022-07-26,30.84,Potato
2022-07-27,31.34,Potato
2022-07-28,32.06,Potato
2022-07-29,32.94,Potato
2022-07-30,32.49,Potato
2022-07-31,31.91,Potato
2022-08-01,32.39,Potato
2022-08-02,31.79,Potato
2022-08-03,31.76,Potato
2022-08-04,32.29,Potato
2022-08-05,33.13,Potato
2022-08-06,32.64,Potato
2022-08-07,33.59,Potato
2022-08-08,32.66,Potato
2022-08-09,32.54,Potato
2022-08-10,33.07,Potato
2022-08-11,32.91,Potato
2022-08-12,33.66,Potato
2022-08-13,33.78,Potato
2022-08-14,33.78,Potato
2022-08-15,34.1,Potato
2022-08-16,32.66,Potato
2022-08-17,33.18,Potato
2022-08-18,34.41,Potato
2022-08-19,33.81,Potato
2022-08-20,34.85,Potato
2022-08-21,34.1,Potato
2022-08-22,34.06,Potato
2022-08-23,33.69,Potato
2022-08-24,33.75,Potato
2022-08-25,33.78,Potato
2022-08-26,34.48,Potato
2022-08-27,34.92,Potato
2022-08-28,34.33,Potato
2022-08-29,33.7,Potato
2022-08-30,33.51,Potato
2022-08-31,34.5,Potato
2022-09-01,34.99,Potato
2022-09-02,34.62,Potato
2022-09-03,35.0,Potato
2022-09-04,35.21,Potato
2022-09-05,34.48,Potato
2022-09-06,34.17,Potato
2022-09-07,34.49,Potato
2022-09-08,34.31,Potato
2022-09-09,34.88,Potato
2022-09-10,35.52,Potato
2022-09-11,35.08,Potato
2022-09-12,34.76,Potato
2022-09-13,34.38,Potato
2022-09-14,34.02,Potato
2022-09-15,35.03,Potato
2022-09-16,35.75,Potato
2022-09-17,35.59,Potato
2022-09-18,35.41,Potato
2022-09-19,34.4,Potato
2022-09-20,34.38,Potato
2022-09-21,34.42,Potato
2022-09-22,34.8,Potato
2022-09-23,35.16,Potato
2022-09-24,35.68,Potato
2022-09-25,35.4,Potato
2022-09-26,35.07,Potato
2022-09-27,35.13,Potato
2022-09-28,34.66,Potato
2022-09-29,35.15,Potato
2022-09-30,35.43,Potato
2022-10-01,34.89,Potato
2022-10-02,34.81,Potato
2022-10-03,34.9,Potato
2022-10-04,34.29,Potato
2022-10-05,34.51,Potato
2022-10-06,34.41,Potato
2022-10-07,35.38,Potato
2022-10-08,35.25,Potato
2022-10-09,35.13,Potato
2022-10-10,34.67,Potato
2022-10-11,33.74,Potato
2022-10-12,34.76,Potato
2022-10-13,34.3,Potato
2022-10-14,35.0,Potato
2022-10-15,35.01,Potato
2022-10-16,35.22,Potato
2022-10-17,34.43,Potato
2022-10-18,34.42,Potato
2022-10-19,34.22,Potato
2022-10-20,34.49,Potato
2022-10-21,34.56,Potato
2022-10-22,34.74,Potato
2022-10-23,34.6,Potato
2022-10-24,34.2,Potato
2022-10-25,33.56,Potato
2022-10-26,34.33,Potato
2022-10-27,34.28,Potato
2022-10-28,34.13,Potato
2022-10-29,35.08,Potato
2022-10-30,33.64,Potato
2022-10-31,33.88,Potato
2022-11-01,33.23,Potato
2022-11-02,34.0,Potato
2022-11-03,34.08,Potato
2022-11-04,33.71,Potato
2022-11-05,34.5,Potato
2022-11-06,33.11,Potato
2022-11-07,33.61,Potato
2022-11-08,32.96,Potato
2022-11-09,32.69,Potato
2022-11-10,33.67,Potato
2022-11-11,33.92,Potato
2022-11-12,33.74,Potato
2022-11-13,33.43,Potato
2022-11-14,32.96,Potato
2022-11-15,32.35,Potato
2022-11-16,32.69,Potato
2022-11-17,32.16,Potato
2022-11-18,31.94,Potato
2022-11-19,33.31,Potato
2022-11-20,32.93,Potato
2022-11-21,32.05,Potato
2022-11-22,31.55,Potato
2022-11-23,32.4,Potato
2022-11-24,32.07,Potato
2022-11-25,32.34,Potato
2022-11-26,32.23,Potato
2022-11-27,32.49,Potato
2022-11-28,30.92,Potato
2022-11-29,31.27,Potato
2022-11-30,31.09,Potato
2022-12-01,31.59,Potato
2022-12-02,32.18,Potato
2022-12-03,31.78,Potato
2022-12-04,31.5,Potato
2022-12-05,30.41,Potato
2022-12-06,30.51,Potato
2022-12-07,30.34,Potato
2022-12-08,31.09,Potato
2022-12-09,31.23,Potato
2022-12-10,31.16,Potato
2022-12-11,31.0,Potato
2022-12-12,30.11,Potato
2022-12-13,29.66,Potato
2022-12-14,29.15,Potato
2022-12-15,30.33,Potato
2022-12-16,30.65,Potato
2022-12-17,30.63,Potato
2022-12-18,30.08,Potato
2022-12-19,30.12,Potato
2022-12-20,29.13,Potato
2022-12-21,30.02,Potato
2022-12-22,29.59,Potato
2022-12-23,29.69,Potato
2022-12-24,29.85,Potato
2022-12-25,29.59,Potato
2022-12-26,29.22,Potato
2022-12-27,29.38,Potato
2022-12-28,28.77,Potato
2022-12-29,29.27,Potato
2022-12-30,29.64,Potato
2022-12-31,29.47,Potato
2023-01-01,29.63,Potato
2023-01-02,28.31,Potato
2023-01-03,27.85,Potato
2023-01-04,27.64,Potato
2023-01-05,28.27,Potato
2023-01-06,27.93,Potato
2023-01-07,28.89,Potato
2023-01-08,28.06,Potato
2023-01-09,28.01,Potato
2023-01-10,27.55,Potato
2023-01-11,27.01,Potato
2023-01-12,28.47,Potato
2023-01-13,27.77,Potato
2023-01-14,27.75,Potato
2023-01-15,27.54,Potato
2023-01-16,27.33,Potato
2023-01-17,26.44,Potato
2023-01-18,27.11,Potato
2023-01-19,27.18,Potato
2023-01-20,27.38,Potato
2023-01-21,27.09,Potato
2023-01-22,27.14,Potato
2023-01-23,26.49,Potato
2023-01-24,25.53,Potato
2023-01-25,26.36,Potato
2023-01-26,26.24,Potato
2023-01-27,26.77,Potato
2023-01-28,26.6,Potato
2023-01-29,26.44,Potato
2023-01-30,25.89,Potato
2023-01-31,25.57,Potato
2023-02-01,25.57,Potato
2023-02-02,25.82,Potato
2023-02-03,26.73,Potato
2023-02-04,26.56,Potato
2023-02-05,26.25,Potato
2023-02-06,26.03,Potato
2023-02-07,25.04,Potato
2023-02-08,25.42,Potato
2023-02-09,25.41,Potato
2023-02-10,25.63,Potato
2023-02-11,26.42,Potato
2023-02-12,25.34,Potato
2023-02-13,26.01,Potato
2023-02-14,25.65,Potato
2023-02-15,24.11,Potato
2023-02-16,25.53,Potato
2023-02-17,25.25,Potato
2023-02-18,25.79,Potato
2023-02-19,25.34,Potato
2023-02-20,23.91,Potato
2023-02-21,24.52,Potato
2023-02-22,25.0,Potato
2023-02-23,24.98,Potato
2023-02-24,25.9,Potato
2023-02-25,25.05,Potato
2023-02-26,25.66,Potato
2023-02-27,24.52,Potato
2023-02-28,23.77,Potato
2023-03-01,24.48,Potato
2023-03-02,25.25,Potato
2023-03-03,25.08,Potato
2023-03-04,25.17,Potato
2023-03-05,24.83,Potato
2023-03-06,23.57,Potato
2023-03-07,24.76,Potato
2023-03-08,24.79,Potato
2023-03-09,25.02,Potato
2023-03-10,25.02,Potato
2023-03-11,24.99,Potato
2023-03-12,24.56,Potato
2023-03-13,24.78,Potato
2023-03-14,24.24,Potato
2023-03-15,23.63,Potato
2023-03-16,24.26,Potato
2023-03-17,24.93,Potato
2023-03-18,24.71,Potato
2023-03-19,24.88,Potato
2023-03-20,24.91,Potato
2023-03-21,24.64,Potato
2023-03-22,24.28,Potato
2023-03-23,24.12,Potato
2023-03-24,25.18,Potato
2023-03-25,24.51,Potato
2023-03-26,24.51,Potato
2023-03-27,24.02,Potato
2023-03-28,23.93,Potato
2023-03-29,24.24,Potato
2023-03-30,24.91,Potato
2023-03-31,25.05,Potato
2023-04-01,24.49,Potato
2023-04-02,25.04,Potato
2023-04-03,24.69,Potato
2023-04-04,24.46,Potato
2023-04-05,24.06,Potato
2023-04-06,24.66,Potato
2023-04-07,24.99,Potato
2023-04-08,25.58,Potato
2023-04-09,24.38,Potato
2023-04-10,24.48,Potato
2023-04-11,24.88,Potato
2023-04-12,24.38,Potato
2023-04-13,25.46,Potato
2023-04-14,26.32,Potato
2023-04-15,26.08,Potato
2023-04-16,26.82,Potato
2023-04-17,28.07,Potato
2023-04-18,27.01,Potato
2023-04-19,28.2,Potato
2023-04-20,29.59,Potato
2023-04-21,30.8,Potato
2023-04-22,32.19,Potato
2023-04-23,31.42,Potato
2023-04-24,32.04,Potato
2023-04-25,32.67,Potato
2023-04-26,32.99,Potato
2023-04-27,33.92,Potato
2023-04-28,35.35,Potato
2023-04-29,35.84,Potato
2023-04-30,36.76,Potato
2023-05-01,37.42,Potato
2023-05-02,36.94,Potato
2023-05-03,38.41,Potato
2023-05-04,38.31,Potato
2023-05-05,39.1,Potato
2023-05-06,40.38,Potato
2023-05-07,38.75,Potato
2023-05-08,37.94,Potato
2023-05-09,36.12,Potato
2023-05-10,36.05,Potato
2023-05-11,37.13,Potato
2023-05-12,36.57,Potato
2023-05-13,36.51,Potato
2023-05-14,35.36,Potato
2023-05-15,34.82,Potato
2023-05-16,33.21,Potato
2023-05-17,32.08,Potato
2023-05-18,32.64,Potato
2023-05-19,33.22,Potato
2023-05-20,32.69,Potato
2023-05-21,31.64,Potato
2023-05-22,31.19,Potato
2023-05-23,29.68,Potato
2023-05-24,29.06,Potato
2023-05-25,29.7,Potato
2023-05-26,29.0,Potato
2023-05-27,28.87,Potato
2023-05-28,28.11,Potato
2023-05-29,27.77,Potato
2023-05-30,27.89,Potato
2023-05-31,29.1,Potato
2023-06-01,28.98,Potato
2023-06-02,29.22,Potato
2023-06-03,29.37,Potato
2023-06-04,29.43,Potato
2023-06-05,29.07,Potato
2023-06-06,29.11,Potato
2023-06-07,29.78,Potato
2023-06-08,29.45,Potato
2023-06-09,31.0,Potato
2023-06-10,29.59,Potato
2023-06-11,30.19,Potato
2023-06-12,29.53,Potato
2023-06-13,29.81,Potato
2023-06-14,29.36,Potato
2023-06-15,30.04,Potato
2023-06-16,30.84,Potato
2023-06-17,30.56,Potato
2023-06-18,31.98,Potato
2023-06-19,30.97,Potato
2023-06-20,30.69,Potato
2023-06-21,30.74,Potato
2023-06-22,31.29,Potato
2023-06-23,31.56,Potato
2023-06-24,31.91,Potato
2023-06-25,31.58,Potato
2023-06-26,30.97,Potato
2023-06-27,31.11,Potato
2023-06-28,31.9,Potato
2023-06-29,32.0,Potato
2023-06-30,32.96,Potato
2023-07-01,32.95,Potato
2023-07-02,33.24,Potato
2023-07-03,32.19,Potato
2023-07-04,32.01,Potato
2023-07-05,32.01,Potato
2023-07-06,33.09,Potato
2023-07-07,33.01,Potato
2023-07-08,33.59,Potato
2023-07-09,32.6,Potato
2023-07-10,32.71,Potato
2023-07-11,33.21,Potato
2023-07-12,33.09,Potato
2023-07-13,33.88,Potato
2023-07-14,33.72,Potato
2023-07-15,34.02,Potato
2023-07-16,33.34,Potato
2023-07-17,33.6,Potato
2023-07-18,33.72,Potato
2023-07-19,33.55,Potato
2023-07-20,34.15,Potato
2023-07-21,34.28,Potato
2023-07-22,34.51,Potato
2023-07-23,34.64,Potato
2023-07-24,34.57,Potato
2023-07-25,33.99,Potato
2023-07-26,34.56,Potato
2023-07-27,35.21,Potato
2023-07-28,35.11,Potato
2023-07-29,35.06,Potato
2023-07-30,34.5,Potato
2023-07-31,35.03,Potato
2023-08-01,34.51,Potato
2023-08-02,34.98,Potato
2023-08-03,35.19,Potato
2023-08-04,35.81,Potato
2023-08-05,36.22,Potato
2023-08-06,35.77,Potato
2023-08-07,35.9,Potato
2023-08-08,35.08,Potato
2023-08-09,35.31,Potato
2023-08-10,35.85,Potato
2023-08-11,36.62,Potato
2023-08-12,36.25,Potato
2023-08-13,36.84,Potato
2023-08-14,35.45,Potato
2023-08-15,35.82,Potato
2023-08-16,36.17,Potato
2023-08-17,35.98,Potato
2023-08-18,37.09,Potato
2023-08-19,37.41,Potato
2023-08-20,37.0,Potato
2023-08-21,36.52,Potato
2023-08-22,36.31,Potato
2023-08-23,36.49,Potato
2023-08-24,37.28,Potato
2023-08-25,37.3,Potato
2023-08-26,37.37,Potato
2023-08-27,37.63,Potato
2023-08-28,37.15,Potato
2023-08-29,37.09,Potato
2023-08-30,36.47,Potato
2023-08-31,37.69,Potato
2023-09-01,37.68,Potato
2023-09-02,37.55,Potato
2023-09-03,37.92,Potato
2023-09-04,37.37,Potato
2023-09-05,36.64,Potato
2023-09-06,37.07,Potato
2023-09-07,37.81,Potato
2023-09-08,37.39,Potato
2023-09-09,38.33,Potato
2023-09-10,37.82,Potato
2023-09-11,37.67,Potato
2023-09-12,36.46,Potato
2023-09-13,37.92,Potato
2023-09-14,37.56,Potato
2023-09-15,37.99,Potato
2023-09-16,38.22,Potato
2023-09-17,38.24,Potato
2023-09-18,37.58,Potato
2023-09-19,37.92,Potato
2023-09-20,37.4,Potato
2023-09-21,38.46,Potato
2023-09-22,38.22,Potato
2023-09-23,38.39,Potato
2023-09-24,37.57,Potato
2023-09-25,37.41,Potato
2023-09-26,37.53,Potato
2023-09-27,37.01,Potato
2023-09-28,38.5,Potato
2023-09-29,38.37,Potato
2023-09-30,38.26,Potato
2023-10-01,38.08,Potato
2023-10-02,38.25,Potato
2023-10-03,37.66,Potato
2023-10-04,36.8,Potato
2023-10-05,37.7,Potato
2023-10-06,38.54,Potato
2023-10-07,38.0,Potato
2023-10-08,38.13,Potato
2023-10-09,36.76,Potato
2023-10-10,37.06,Potato
2023-10-11,37.37,Potato
2023-10-12,37.95,Potato
2023-10-13,37.89,Potato
2023-10-14,38.45,Potato
2023-10-15,37.3,Potato
2023-10-16,37.29,Potato
2023-10-17,37.12,Potato
2023-10-18,36.56,Potato
2023-10-19,37.92,Potato
2023-10-20,37.92,Potato
2023-10-21,37.49,Potato
2023-10-22,37.76,Potato
2023-10-23,36.79,Potato
2023-10-24,36.54,Potato
2023-10-25,36.34,Potato
